Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-04-14,22902,2,02:43:50,07:42 AM,10:26 AM,1.85,1.1,5.7,5.6,36.2,50.7,31.22389275,11.43499633,76,66.8,26.2,1.623756538,18.56765005,68.56623167
2023-04-14,22902,3,01:41:31,01:04 PM,02:46 PM,1.05,8.15,5,0,33.7,49.5,28.97142287,17.12315258,91.2,82.8,27.1,1.708580218,29.25627976,84.12411729
2023-04-14,22902,4,01:22:25,03:07 PM,04:29 PM,1.15,8.05,4.5,0,23,37.9,19.5731865,14.2494381,82.8,76,20.3,1.936322428,27.59150657,84.20845732
2023-04-14,22902,5,01:29:28,04:46 PM,06:15 PM,1.05,5.8,4.05,0,25.7,37.3,21.747985,14.58508681,76,69.2,22.6,1.715101422,25.01490313,81.17740005
2023-04-14,22902,6,01:11:22,06:47 PM,07:58 PM,0.85,2.6,2.8,0,20.4,27.3,19.262501,16.1945361,69.2,64,17.8,1.417261445,22.95189164,76.25200043
2023-04-14,22902,7,01:21:25,08:23 PM,09:44 PM,0.9,0,2.35,0,23.3,26.6,21.67031362,15.9699343,64,58.8,20.2,1.227485696,19.60286592,71.81160916
2023-04-14,22903,1,00:54:17,06:04 AM,06:58 AM,0.7,0.25,1.55,0.05,13.9,16.3,11.88372037,13.13521442,87.6,84.4,12.6,1.37162433,18.01657967,59.66927291
2023-04-14,22903,2,01:17:24,07:10 AM,08:27 AM,0.95,0.15,2.2,0,12.5,15.6,11.26234938,8.730503391,84.4,81.6,12.4,1.385146161,12.09302326,62.15692191
2023-04-14,22903,3,00:49:15,08:45 AM,09:34 AM,0.85,0.8,1.65,0,13.7,16.7,10.40796425,12.6797534,81.6,78.4,13.6,1.604540484,20.34517766,68.77400055
2023-04-14,22903,4,00:04:01,09:39 AM,09:43 AM,0.05,0.15,0.15,0,1.7,2.1,1.39808475,20.88425353,78.4,78,0.9,1.502054865,31.36929461,74.33600082
2023-04-14,22903,5,00:49:16,10:08 AM,10:57 AM,0.8,1.5,1.85,0,12.6,16.6,10.2526215,12.48627788,78,75.2,13.1,1.619098101,20.2165088,75.74720016
2023-04-14,22903,6,02:14:41,11:11 AM,01:26 PM,2,5.35,5.3,0,28.5,41.2,22.60237012,10.06911675,74.8,67.6,28.6,1.822817686,18.35416409,81.75666578
2023-04-14,22903,7,00:52:52,01:41 PM,02:34 PM,0.85,2.95,2.65,0,14.8,21.8,10.2526215,11.63601431,67.6,63.2,15,2.126285458,24.74148802,84.46999931
2023-04-14,22903,8,01:09:21,03:33 PM,04:42 PM,0.95,2.5,2.95,0,15.2,22.2,12.66043413,10.95351186,80.4,76.8,15,1.753494373,19.20692141,83.87548501
2023-04-14,22903,9,00:58:18,04:59 PM,05:57 PM,0.75,2.35,2.5,0,11.9,17.9,10.563307,10.87132796,76.8,73.6,13.4,1.694545089,18.4219554,81.40450827
2023-04-14,22903,10,01:00:19,06:06 PM,07:06 PM,0.7,1.7,2.3,0,13.8,18.7,11.96139175,11.89859362,73.6,70,14.4,1.563363227,18.60182371,78.6518698
2023-04-14,22903,11,00:17:05,07:13 PM,07:30 PM,0.25,0.45,0.6,0,3.3,4.6,3.184526375,11.184678,70,69.2,3.8,1.444484818,16.15609756,77.16200027
2023-04-14,22903,12,01:32:29,07:57 PM,09:29 PM,1.05,0.85,2.9,0.35,18.4,23.7,17.16537387,11.13630311,68.8,64.4,19.3,1.380686501,15.37574338,72.52380622
2023-04-14,22903,13,00:54:17,10:00 PM,10:54 PM,0.7,1.05,2.15,4.2,11.1,19.2,10.71864975,11.8474483,64.4,60.8,12.1,1.791270398,21.22198342,69.46552792
2023-04-14,22903,14,00:47:14,11:11 PM,11:58 PM,0.6,1.1,1.95,4.25,9.1,16.8,8.3885085,10.65583296,60.8,57.6,9.2,2.00273982,21.34086097,68.79200096
2023-04-15,22901,1,01:14:22,10:39 AM,11:54 AM,1.1,1.2,3.1,0,10.2,15.6,11.4953635,9.274609727,85.2,82.4,8.2,1.357068874,12.58628418,71.60719948
2023-04-15,22901,2,00:27:09,12:01 PM,12:29 PM,0.45,0.5,1.1,0,4.1,6,4.6602825,10.29896685,82.4,81.2,3.5,1.287475598,13.25966851,73.00400124
2023-04-15,22901,3,00:33:10,12:44 PM,01:17 PM,0.6,0.8,1.35,0,5.6,8.1,5.438238992,9.838020287,81.2,80,4.8,1.489452746,14.65326633,74.5519989
2023-04-15,22901,4,00:26:09,01:34 PM,02:00 PM,0.5,0.9,1.25,0,4.4,7,4.583232496,10.51602102,80,78.8,4,1.527306329,16.06118547,75.69599991
2023-04-15,22901,5,00:36:11,02:13 PM,02:50 PM,0.65,1.45,1.85,0,5.6,9.5,5.592339,9.273339659,78.8,76.8,5.1,1.698752526,15.75310917,75.9384865
2023-04-15,22901,6,00:27:08,03:01 PM,03:28 PM,0.4,0.5,1.05,0,3.9,5.7,4.50493975,9.961783231,76.8,76,3.1,1.265277743,12.6044226,75.73999863
2023-04-15,22901,7,00:32:10,03:44 PM,04:16 PM,0.6,0.6,1.35,0,5.4,7.8,5.435753508,10.13922934,76,74.4,4.6,1.434943654,14.5492228,73.48999863
2023-04-15,22901,8,00:24:07,04:35 PM,04:59 PM,0.45,0.3,0.95,0,4.6,6.1,4.506182492,11.21095851,74.4,73.6,4.2,1.35369573,15.17622668,71.93480011
2023-04-15,22901,9,00:29:09,05:14 PM,05:43 PM,0.5,0.1,0.95,0,5.4,6.7,5.43699625,11.1910729,73.6,72.4,4.6,1.232298073,13.79073756,71.22680061
2023-04-15,22901,10,00:46:00,05:59 PM,06:45 PM,0.7,0.2,1.55,0,6.6,8.8,7.067473754,9.218444027,72.4,70.8,5.6,1.245140811,11.47826087,70.03008707
2023-04-15,22902,1,01:12:23,07:08 AM,08:20 AM,0.9,0.2,2.5,5.05,20.1,29,16.07797463,13.32735636,91.6,86.4,13.4,1.803709775,24.03868294,64.00622028
2023-04-15,22902,2,00:58:18,08:44 AM,09:43 AM,0.8,0,1.7,0,17.3,19.9,15.8449605,16.30699194,86,82.8,14.3,1.255919824,20.48027444,66.69332297
2023-04-15,22902,3,01:21:25,09:52 AM,11:14 AM,1.1,0.55,2.7,1.35,21.6,27.4,16.23331738,11.96314075,82.8,77.6,16.7,1.68788667,20.19242579,69.83424381
2023-04-15,22902,4,02:45:51,11:45 AM,02:31 PM,2.4,8.3,7.3,2.4,49.4,71,36.73856037,13.29100767,77.6,64.8,37.8,1.932574365,25.68586072,74.48824101
2023-04-15,22903,1,00:27:09,12:02 AM,12:29 AM,0.2,0.25,0.95,1.4,3.3,6,3.339869125,7.380926243,57.2,56,3.7,1.796477579,13.25966851,67.67599945
2023-04-15,22903,2,07:52:26,01:34 PM,09:26 PM,5,8.85,20.5,25.3,152.7,211.4,125.4392706,15.93104404,93.2,54.8,104,1.685277656,26.84823255,70.41761779
2023-04-17,22901,1,09:29:58,02:29 PM,11:58 PM,5.85,2,15.8,12.25,90.2,120.7,87.14604001,9.173803849,93.2,72,81.6,1.385031379,12.7060062,62.74003921
2023-04-17,22903,1,00:33:10,06:09 AM,06:42 AM,0.2,0.05,1.65,3.4,21.6,27.4,13.90317612,25.1514744,66,60.8,1.5,1.970772704,49.5678392,57.48694128
2023-04-18,22901,1,00:42:13,12:02 AM,12:44 AM,0.45,0,1.35,1.35,4.9,7.8,4.892675254,6.953664001,72,70.8,3.6,1.594219848,11.08566917,54.73190618
2023-04-18,22901,2,00:29:09,03:40 AM,04:09 AM,0.1,0,0.95,2.5,8.7,11.9,6.913373746,14.22992881,91.2,88.8,2.5,1.721301413,24.49399657,52.08799973
2023-04-18,22901,3,03:26:04,04:14 AM,07:40 AM,2.7,0,6.8,15.85,60.7,83,45.20349751,13.16180775,88.8,74,41.3,1.836141108,24.16693627,51.48631097
2023-04-18,22901,4,01:32:29,07:58 AM,09:31 AM,1.1,0,3.1,6.15,24.6,34,18.87352275,12.24449124,74,68,17,1.801465494,22.05802847,55.0736766
2023-04-18,22901,5,00:51:16,09:39 AM,10:30 AM,0.8,0,1.5,0.1,16.7,18.6,12.89344825,15.08986141,67.6,64,10.9,1.44259314,21.76853056,58.85911503
2023-04-18,22901,6,01:22:24,02:14 PM,03:36 PM,1.05,0,2.25,0,25.2,27.3,19.96216475,14.53555685,60,54.8,19,1.36758715,19.87864078,61.97477076
2023-04-18,22901,7,01:31:28,03:52 PM,05:24 PM,1.05,0,2.3,0,26,28,22.0586705,14.46997336,54.8,48.8,19.8,1.269342139,18.36734694,60.84734693
2023-04-18,22901,8,01:13:23,05:46 PM,07:00 PM,0.9,0,1.85,0,23.8,26,20.73763575,16.95559589,48.8,43.6,16.7,1.253759122,21.25823302,57.59429711
2023-04-18,22901,9,01:28:27,07:22 PM,08:51 PM,0.85,0,3.15,12.1,22.1,36.9,21.66969225,14.69962165,43.6,36,16.3,1.702839134,25.03109101,52.29146035
2023-04-18,22903,1,00:19:07,10:49 AM,11:08 AM,0.15,0.1,0.8,2.6,19.7,23.6,12.97111963,40.71144782,70,66,3.9,1.819426594,74.07149085,60.16999931
2023-04-18,22903,2,01:41:32,01:05 PM,02:47 PM,1.1,1.05,3.15,0.5,35.9,41.3,29.12676563,17.2121399,65.6,57.6,26.1,1.417939792,24.40577807,62.02893989
2023-04-18,22903,3,01:33:29,03:03 PM,04:36 PM,1.05,1.2,2.8,0,23.4,28,19.262501,12.36316698,57.6,52,19.6,1.453601482,17.97111785,61.49970171
2023-04-18,22903,4,01:33:29,04:50 PM,06:23 PM,1.1,0.6,2.65,0,27.4,31.4,21.59264225,13.85871137,52,45.6,23.6,1.454199057,20.15332501,59.44535444
2023-04-18,22903,5,01:02:19,06:51 PM,07:54 PM,0.6,0,2.15,8.7,22.4,32.9,19.10715825,18.39683597,45.6,38.8,17.4,1.721867772,31.67691896,54.56685647
2023-04-18,22903,6,01:55:36,08:24 PM,10:20 PM,1.05,0,4.4,19.2,25.2,48.6,21.98099913,11.40882308,38.8,29.2,16.9,2.211000497,25.22491349,48.9653105
2023-04-19,22901,1,00:04:01,01:30 PM,01:34 PM,0.05,0,0.25,1.1,1.2,2.5,1.165691996,17.4128265,90.4,89.6,1,2.144648851,37.34439834,60.61999931
2023-04-19,22901,2,00:24:07,01:46 PM,02:10 PM,0.2,0,1.3,2.7,4.3,8.3,4.50493975,11.20786669,89.6,88,3.3,1.842421977,20.6496199,62.94200096
2023-04-19,22901,3,00:29:09,02:29 PM,02:58 PM,0.35,0,1.1,0,5.3,6.7,5.203360754,10.71017651,88,86.8,3.4,1.287629345,13.79073756,63.49639992
2023-04-19,22901,4,00:27:08,03:14 PM,03:41 PM,0.5,0.05,1,0,4.6,6,4.503697008,9.959035153,86.8,86,3.7,1.332238823,13.26781327,64.32799835
2023-04-19,22901,5,00:35:11,03:58 PM,04:34 PM,0.5,0,1.2,0,5.8,7.2,5.2816535,9.007083183,86,84.4,4.7,1.363209457,12.27854098,65.51600151
2023-04-19,22901,6,00:26:08,04:47 PM,05:13 PM,0.4,0.15,0.95,0,4.9,6.2,4.349597,9.986319643,84.4,83.6,4.1,1.425419412,14.23469388,66.30799904
2023-04-19,22901,7,00:30:09,05:30 PM,06:00 PM,0.4,0.25,1.1,0,5.4,7.1,5.203360754,10.35494677,83.6,82.4,4.3,1.364502739,14.12935323,66.4787103
2023-04-19,22901,8,00:35:11,06:17 PM,06:52 PM,0.4,0.05,1.15,0,6.6,7.9,6.835081,11.6562253,82.4,80.8,5.1,1.155801958,13.47228802,65.92950058
2023-04-19,22903,1,00:16:22,03:41 AM,03:58 AM,0.1,0,0.3,1.5,8.6,10.3,5.2816535,19.36247719,92.4,90.8,2.2,1.950146862,37.75967413,39.36517646
2023-04-19,22903,2,00:56:17,04:05 AM,05:01 AM,0.7,0,1.8,0,20.5,22.9,16.00030325,17.05688235,90.4,86.4,13.2,1.431222874,24.41220018,39.20284224
2023-04-19,22903,3,02:26:45,05:13 AM,07:40 AM,1.8,0,5.8,29.95,43,78.7,31.92293512,13.05196666,86.4,72.4,27.1,2.465312155,32.17717206,39.49951039
2023-04-19,22903,4,02:31:47,07:59 AM,10:31 AM,2,0,5.35,11.95,45.1,63.1,32.0006065,12.64984994,72.4,60.8,29,1.971837628,24.94345009,49.89472367
2023-04-19,22903,5,01:33:29,01:11 PM,02:44 PM,0.9,1.1,2.95,0,34.7,39.4,29.04909425,18.64445343,92,84.8,24.9,1.356324561,25.28793011,62.22563875
2023-04-19,22903,6,01:26:27,03:00 PM,04:26 PM,0.95,1.4,2.9,0,22.9,27.9,19.41784375,13.47681463,84.8,80,19.6,1.436822768,19.3637941,64.94248274
2023-04-19,22903,7,01:33:29,04:43 PM,06:16 PM,1.05,1.75,3.2,0,25.5,31.3,21.67031362,13.90856285,80,74,22.7,1.444372266,20.08914245,66.40987232
2023-04-19,22903,8,00:58:18,06:59 PM,07:57 PM,0.65,0.35,2.05,3.8,23.1,29.3,19.18482963,19.74425004,74,68.4,19.6,1.527248382,30.15437393,63.36972845
2023-04-19,22903,9,01:14:24,08:25 PM,09:39 PM,0.8,0.65,3.15,11.2,26.2,41.1,21.747985,17.53869758,68,60.4,24.5,1.889830253,33.14516129,56.12479997
2023-04-20,22901,1,02:23:44,06:04 AM,08:28 AM,2.3,0,4.75,10.7,33.4,49.6,24.15517625,10.08332961,93.6,84.8,30.4,2.053390109,20.70500928,48.64887495
2023-04-20,22901,2,00:57:18,08:44 AM,09:42 AM,1.15,0,1.75,1.3,19.2,22.7,11.96139175,12.52501754,84.8,80.8,17.7,1.897772473,23.76963351,55.94620655
2023-04-20,22901,3,00:42:13,10:04 AM,10:46 AM,0.75,0,1.3,0,13.1,14.5,10.02022875,14.24114626,80.4,78,12.9,1.447072753,20.60797473,60.00967393
2023-04-20,22901,4,02:09:40,11:15 AM,01:25 PM,1.9,1.4,4.05,0,30.6,36.6,22.21401325,10.27897785,77.6,71.2,28.7,1.647608633,16.93573265,66.71632269
2023-04-20,22901,5,00:51:16,01:49 PM,02:40 PM,1,1.35,1.85,0,14.8,18.5,11.02933525,12.9081947,70.8,67.2,15.3,1.67734497,21.65149545,71.96000137
2023-04-20,22903,1,01:25:26,03:41 AM,05:06 AM,0.65,0,3.15,14.35,25.3,42.6,20.89359988,14.67361677,93.6,86,12.7,2.038901877,29.91806477,47.75020975
2023-04-20,22903,2,02:13:41,05:27 AM,07:41 AM,1.85,0,4.6,12.85,41.8,60.2,31.45690687,14.11854691,85.2,74.8,28.7,1.913729161,27.01907493,47.32041794
2023-04-20,22903,3,01:45:33,07:56 AM,09:42 AM,1.1,0,3.65,7.7,27.8,39.5,21.35962813,12.14190135,74.4,67.2,17.6,1.849283132,22.45381336,54.03641475
2023-04-20,22903,4,00:47:15,09:48 AM,10:36 AM,0.65,0.15,2.1,12.15,11.6,26,10.48563563,13.31509286,67.2,62.4,9.1,2.479582634,33.01587302,59.35999966
2023-04-20,22903,5,01:15:23,03:31 PM,04:47 PM,1.3,4.55,3.5,0,16.6,25.9,12.50509138,9.953201183,60,54.8,16.1,2.071156397,20.6146363,74.63063102
2023-04-20,22903,6,00:52:16,05:06 PM,05:58 PM,0.65,3.95,2.25,0,11.8,18.5,10.563307,12.12624528,54.8,50.8,13,1.751345483,21.2372449,74.34211424
2023-04-20,22903,7,01:03:20,06:09 PM,07:12 PM,0.85,2.1,2.15,0,15.2,20.1,11.96139175,11.33184482,50.8,46.8,15.4,1.680406463,19.04210526,70.55487506
2023-04-20,22903,8,00:50:16,07:35 PM,08:25 PM,0.7,0.3,2,6.45,13.4,22.6,10.33029287,12.33058831,46.4,33.2,8.8,2.18774049,26.97612732,63.82329384
2023-04-20,22903,9,00:50:16,08:40 PM,09:30 PM,0.65,0.05,1.95,6.45,10.8,19.4,10.01960738,11.95974355,46.8,38,10.3,1.936203613,23.15649867,59.75600014
2023-04-20,22903,10,00:51:16,10:05 PM,10:57 PM,0.65,0,2.65,13.2,11.1,26.8,10.40796425,12.18097246,37.6,32.4,11.8,2.574951197,31.36540962,55.15699992
2023-04-20,22903,11,00:48:15,11:10 PM,11:58 PM,0.55,0,2.3,12.25,10.2,24.6,9.6312505,11.97668456,32,27.2,9.7,2.554185461,30.59067358,53.16800041
2023-04-21,22901,1,01:46:33,01:03 PM,02:49 PM,1.1,3.05,4.5,0,33.8,42.2,28.8937515,16.27053111,93.6,86,25.5,1.460523394,23.76349132,78.70276557
2023-04-21,22901,2,03:09:58,03:04 PM,06:14 PM,2.2,7.7,7.75,0,46.3,63.8,41.55356425,13.12448073,86,74.4,43.2,1.535367691,20.15090367,80.84044157
2023-04-21,22901,3,01:11:22,06:44 PM,07:55 PM,0.8,0.8,2.4,0,23.6,27.2,19.960922,16.78171864,74.8,69.6,20,1.362662506,22.86781878,69.90599909
2023-04-21,22901,4,01:20:25,08:26 PM,09:47 PM,1.15,0.05,2.65,6,28,36.3,21.59388499,16.11149968,69.2,62.4,27.1,1.681031459,27.08393782,62.69955499
2023-04-21,22903,1,00:16:06,09:22 AM,09:38 AM,0.15,0.15,0.7,0,4.2,5.2,3.26219775,12.1572587,92,90.8,2.8,1.594017407,19.37888199,57.81200027
2023-04-22,22901,1,01:14:22,09:23 AM,10:37 AM,0.95,0.85,3.1,4.3,24.1,32.5,20.1945575,16.2932333,92.8,87.2,18.3,1.609344498,26.22142537,68.03264052
2023-04-22,22901,2,03:05:57,10:45 AM,01:50 PM,2,5.45,9.15,7,53.4,76.5,48.93296625,15.7890722,87.2,73.6,38.8,1.563363227,24.68405485,75.21345059
2023-04-22,22901,3,01:33:28,02:07 PM,03:41 PM,0.9,3.5,4.5,3.5,32.4,44.5,28.2723805,18.14917436,73.6,65.6,22.7,1.573974289,28.56633381,77.55148975
2023-04-22,22902,1,01:55:35,06:43 AM,08:38 AM,1.85,0,3.05,0,29.1,33.9,24.62182588,12.78133715,92,86,25.1,1.376827217,17.59769286,54.68884489
2023-04-22,22902,2,00:39:12,09:09 AM,09:48 AM,0.6,0,1.15,0,12.1,13.7,9.78659325,14.97947946,86,83.2,11.9,1.399874262,20.96938776,65.15060044
2023-04-22,22902,3,00:59:18,10:01 AM,11:00 AM,1.1,0,2,2.75,16.9,22.8,11.4953635,11.63105919,83.2,79.2,16.5,1.983408354,23.06913997,70.32560001
2023-04-22,22902,4,00:42:13,11:22 AM,12:04 PM,0.65,0,1.6,0.8,12.7,15.6,9.78659325,13.90909424,78.8,74.8,11.3,1.594017407,22.17133833,74.51767293
2023-04-22,22902,5,00:53:04,12:13 PM,01:06 PM,0.85,0,2.05,1.2,16.7,21.1,11.34002075,12.8216315,76,72,15.2,1.860666789,23.85678392,76.08305783
2023-04-22,22902,6,00:45:14,01:39 PM,02:24 PM,0.85,0,2.05,0.85,13.1,17,10.01960737,13.29056247,72,68.8,14.1,1.696673269,22.54974208,77.43004347
2023-04-22,22902,7,01:02:19,02:31 PM,03:34 PM,1.15,0,2.85,1.2,20.4,26,14.13619025,13.61066726,68.8,64,19.3,1.839250855,25.0334314,77.58428623
2023-04-22,22903,1,01:05:21,07:07 AM,08:12 AM,0.95,0,2.65,18.25,25.3,45.9,16.85468838,15.47484778,93.6,85.6,17.6,2.723277878,42.14231064,54.65300007
2023-04-22,22903,2,00:19:06,08:18 AM,08:37 AM,0.05,0,0.55,1.25,1.2,3,0.699042375,2.195944634,85.2,84.8,0.9,4.291585328,9.42408377,56.73199959
2023-04-22,22903,3,01:01:19,08:44 AM,09:45 AM,0.85,0,1.65,0,19.7,22.4,15.68961775,15.35271104,84.8,80.8,15.7,1.427695713,21.91899973,64.56141978
2023-04-22,22903,4,01:10:22,10:14 AM,11:25 AM,1.05,0,1.95,0,23.7,26.3,15.76728913,13.44439622,80.8,76,17.3,1.668010258,22.42539081,71.44788679
2023-04-22,22903,5,01:04:20,11:47 AM,12:52 PM,1,0,1.95,0,22.1,25.1,15.45660362,14.41548525,76,71.6,18.3,1.623901383,23.40932642,75.7687986
2023-04-22,22903,6,01:08:21,01:22 PM,02:31 PM,0.95,0,2.05,0,29.6,33.1,20.1945575,17.72748281,71.2,65.2,19.4,1.639055473,29.05632772,77.22382599
2023-04-22,22903,7,03:51:11,02:50 PM,06:42 PM,5,23.05,12.4,1.95,48.2,91.3,37.5929455,9.756658049,64.8,47.2,43.2,2.428647151,23.69547978,74.38602625
2023-04-22,22903,8,02:02:54,06:49 PM,08:52 PM,2.7,0,4.5,7.3,24.6,38.5,21.126614,10.31405077,47.2,39.2,20.6,1.822345976,18.79576892,60.19970705
2023-04-22,22903,9,02:48:53,09:09 PM,11:58 PM,3.5,0,7.5,38.4,41,88.1,34.71910463,12.3348245,39.2,21.6,33.4,2.537507835,31.29971381,58.86526582
2023-04-23,22901,1,01:11:22,08:17 AM,09:29 AM,0.9,0.25,2.95,2.6,16.8,23.1,16.4663315,13.84371635,93.6,89.6,13.8,1.402862562,19.42083139,55.7944994
2023-04-23,22901,2,01:11:22,09:43 AM,10:54 AM,0.95,0.55,2.75,3,14.2,21,15.534275,13.06010976,89.6,86,12,1.351849378,17.65530126,60.32349994
2023-04-23,22901,3,00:03:01,10:59 AM,11:02 AM,0.05,0,0.15,0,0.4,0.6,0.388978246,7.736583898,86,85.6,0.5,1.542502714,11.93370166,62.65400124
2023-04-23,22901,4,01:13:23,11:13 AM,12:26 PM,0.9,1.4,3,2.75,15.6,23.1,15.9220105,13.01822344,85.6,81.6,13.7,1.450821804,18.88712242,64.11735119
2023-04-23,22901,5,01:13:09,12:45 PM,01:58 PM,0.85,1.4,3.35,3.05,14.6,23.1,15.92325325,13.06076821,81.6,77.6,13.8,1.450708573,18.94736842,66.68402714
2023-04-23,22901,6,01:20:38,02:10 PM,03:30 PM,1.15,1.7,3.75,3.15,17.2,26.5,16.00030325,11.90597183,77.6,72.8,15.2,1.656218609,19.7188921,66.96066551
2023-04-23,22901,7,00:19:07,03:42 PM,04:01 PM,0.15,0.3,0.85,1.15,6.2,8.5,5.669389004,17.79407185,72.8,71.2,5,1.499279727,26.67829119,66.10009857
2023-04-23,22902,1,00:18:05,12:56 PM,01:14 PM,0.15,0,0.65,0.6,10.6,12,8.23316575,27.31741631,90,88,6.4,1.457519545,39.8156682,66.50600014
2023-04-23,22902,2,01:13:22,01:42 PM,02:55 PM,0.9,0,3.05,1.75,23.5,29.7,20.58291437,16.83291498,87.6,82.4,19.1,1.44294435,24.28895956,67.14329597
2023-04-23,22902,3,01:12:22,03:17 PM,04:29 PM,0.85,0,2.95,5.35,23.7,33,20.66058575,17.12991909,82.4,76.4,17.9,1.597244163,27.36066329,66.28087541
2023-04-23,22902,4,01:15:23,04:43 PM,05:59 PM,0.85,0,2.75,5.7,24.3,33.8,20.97127125,16.69170385,76.4,70.4,18.2,1.611728712,26.90249834,64.01157801
2023-04-23,22902,5,01:07:21,06:16 PM,07:24 PM,0.85,0,2.2,1.6,22.7,27.2,19.883872,17.71391715,70,65.2,15.5,1.367942823,24.23162584,61.77226378
2023-04-23,22902,6,01:19:24,07:41 PM,09:00 PM,0.85,0,2.7,2.35,24,29.9,21.90332775,16.55163306,65.2,59.6,17.1,1.365089376,22.59445844,57.11809963
2023-04-23,22903,1,00:15:05,12:01 AM,12:16 AM,0.45,0,0.5,2.65,3,6.5,2.718498125,10.81391519,21.6,20.4,2.4,2.391026111,25.85635359,58.87400055
2023-04-24,22901,1,08:38:40,04:41 AM,01:20 PM,5.5,0,15.95,27.2,120.9,164.4,113.4002075,13.11827593,93.2,64.4,83,1.449732797,19.01799486,49.26116446
2023-04-24,22901,2,00:32:10,01:39 PM,02:11 PM,0.4,0,1,0,5.3,6.5,5.669389004,10.57502612,58.8,57.6,4.2,1.146508027,12.12435233,59.26890921
2023-04-24,22901,3,00:30:10,02:30 PM,03:00 PM,0.35,0,0.9,0,5.4,6.4,5.2816535,10.50494619,57.6,56.4,4.1,1.21174174,12.72928177,59.49470981
2023-04-24,22901,4,00:33:10,03:15 PM,03:48 PM,0.5,0.2,1.05,0,4.8,6.3,4.583232496,8.291274867,56.4,55.2,4.1,1.374575696,11.39698492,59.70729415
2023-04-24,22901,5,00:34:11,03:59 PM,04:33 PM,0.4,0.05,0.95,0,5.4,6.5,5.204603496,9.135335244,55.2,54,4.1,1.248894369,11.40906875,59.34199924
2023-04-24,22901,6,00:30:09,04:45 PM,05:15 PM,0.45,0.25,0.9,0,4.5,5.9,4.427889746,8.811720888,53.6,52.4,3.5,1.332463168,11.74129353,58.92800007
2023-04-24,22901,7,00:29:09,05:30 PM,06:00 PM,0.4,0.1,0.85,0,5.2,6.3,5.2816535,10.87132796,52.4,51.2,4.1,1.192808275,12.96740995,58.34840002
2023-04-24,22901,8,00:33:11,06:13 PM,06:46 PM,0.25,0,0.95,0,5.9,6.8,6.601445504,11.93631533,51.2,49.6,4.3,1.030077427,12.29532898,57.71882369
2023-04-24,22902,1,02:23:44,06:00 AM,08:24 AM,2.15,0,5.05,14.65,30.6,52.5,23.37908388,9.759357833,91.6,82.4,28.8,2.245596974,21.91558442,44.20699989
2023-04-24,22902,2,00:56:18,08:43 AM,09:40 AM,1.15,0,2.05,3,15.3,21.3,11.10700662,11.836952,82.4,78.8,15,1.917708409,22.69982238,49.4003164
2023-04-24,22902,3,01:01:19,09:45 AM,10:47 AM,0.85,0,1.95,1.6,13,17.4,11.26234937,11.0205104,78.4,75.6,13.2,1.544970718,17.02636586,52.2903549
2023-04-24,22902,4,00:56:17,11:15 AM,12:11 PM,1.05,0.05,1.9,2.9,14.5,20.2,10.95166388,11.67485637,75.2,71.6,13.6,1.844468588,21.53390583,55.60084218
2023-04-24,22902,5,00:55:17,12:36 PM,01:31 PM,1.05,0.15,2.05,4.15,14.1,21.3,10.09727875,10.95875897,71.6,67.6,13.5,2.10947925,23.11727465,57.9675711
2023-04-24,22902,6,01:01:19,01:41 PM,02:43 PM,1.25,0.3,1.95,0.25,16.2,19.8,11.10700662,10.86850336,67.6,64,15.5,1.782658521,19.37483012,59.30600014
2023-04-24,22902,7,00:26:08,02:48 PM,03:14 PM,0.4,0.05,0.7,0,7,8.1,4.893296625,11.2346096,63.6,62,7.8,1.655325769,18.59693878,59.75600014
2023-04-24,22902,8,03:24:03,03:34 PM,06:58 PM,4.85,0.15,6.9,0,42.7,55,36.11718937,10.62009979,64.8,54,41.7,1.5228206,16.17250674,58.616794
2023-04-24,22902,9,00:56:17,07:09 PM,08:05 PM,1.45,0,2.1,4.45,14.9,22.8,11.184678,11.92325757,54,49.2,13.6,2.038503031,24.30559668,55.10063202
2023-04-24,22902,10,00:58:17,08:24 PM,09:23 PM,1.1,0,2.15,3.95,12.9,20.1,10.8739925,11.19427309,49.2,45.2,12,1.848447109,20.69202173,51.1739665
2023-04-24,22902,11,02:13:41,09:42 PM,11:56 PM,2.55,0,4.75,10.35,27.5,45.2,24.93251138,11.1902557,45.2,35.6,25.2,1.812893989,20.28674729,47.34056727
2023-04-24,22903,1,03:38:07,05:55 AM,09:33 AM,3.7,0,8.7,40.3,51.5,101.5,36.19486075,9.956559846,93.2,75.2,45,2.80426552,27.92083747,45.5690276
2023-04-24,22903,2,04:45:29,09:43 AM,02:28 PM,4.15,0.1,11,52.95,61.3,125.7,47.06885325,9.892455584,75.2,51.6,55.3,2.67055582,26.41835484,55.9843368
2023-04-24,22903,3,02:25:45,03:30 PM,05:56 PM,2.15,0,4.45,10.05,29.1,44.7,23.76744075,9.784195163,62.8,54,25.7,1.880724158,18.40137221,59.07828742
